probe	t-statistics
cg20593611	-13.3548897369071
cg20593831	-13.5356193321812
cg20595271	-13.5576527860052
cg20598333	-15.6031864441
cg20609302	-9.59108916441069
cg20610619	-12.010261650635
cg20618622	-20.2248840562343
cg20623601	-11.7539783620961
cg20627646	-25.5280431598333
cg20634738	-16.2287636796009
cg20637307	-14.1389058943577
cg20648899	-10.7065236492176
cg20669292	-9.00296773546098
cg20678233	-16.2617365392179
cg20687098	10.4881525200016
cg20689228	-19.456573903592
cg20703614	-26.7578033489614
cg20703928	-16.6953715630142
cg20708711	-15.3969561643413
cg20713092	-11.9993396137042
cg20720059	-11.4579291309693
cg20725704	-20.6560362841165
cg20726001	-15.7651374285847
cg20726195	-31.2945347080097
cg20741605	-25.3885371572553
cg20743720	-17.9069593802663
cg20755721	-14.0541361673177
cg20769177	-17.358994660792
cg20776829	-8.49820217627274
cg20781981	-13.5527001061268
cg20784950	-19.7047726056357
cg20789700	14.2196285589475
cg20792436	12.771591986553
cg20800509	-14.9170497607995
cg20803857	-14.0944289385718
cg20804555	-14.0903533518078
cg20813370	-20.7734345648976
cg20830514	-10.7987778245938
cg20842253	-15.4616676851209
cg20863963	-13.0266064284474
cg20884887	-11.5406589668293
cg20899253	-17.5627001803274
cg20912169	-18.1173324054215
cg20919781	-13.2201449007264
cg20925841	-14.6447254242852
cg20938379	-17.8562416419519
cg20939723	-14.8718571861233
cg20944305	-11.6249926756948
cg20950011	-14.5163831268275
cg20959325	-15.3369157018663
cg20960405	-12.5388053173274
cg20962137	-15.1572439970154
cg20964216	-20.1721257267748
cg20973720	-23.4769086489179
cg20976833	-18.9503806437203
cg20979852	-16.4686241001933
cg20985635	-14.6647064120866
cg20994022	-19.0513304525478
cg21001198	-17.4582547131661
cg21005240	-23.1599077759522
cg21013866	-17.3086912321476
cg21028785	-27.3028031005512
cg21034676	-13.9463321968068
cg21039708	-9.19939671916216
cg21055684	-11.8352885596264
cg21057613	-13.5219864805593
cg21067963	-19.0452125838768
cg21070172	-21.391703790956
cg21074260	-12.840015536881
cg21077330	-21.1210569478561
cg21090033	13.6961608736906
cg21097881	-19.9709085198366
cg21101995	-12.3573963380894
cg21116284	-16.8270546616784
cg21122424	-11.3158062290616
cg21124497	-16.0649220725358
cg21131031	-13.005416515507
cg21139935	-20.374392785123
cg21140290	-18.5139540683744
cg21159370	-11.8905030665972
cg21159778	-22.1202486033366
cg21164440	-15.9647010053317
cg21170041	-13.4412481002524
cg21171115	-16.2610195125927
cg21176643	-14.2922014262109
cg21177096	-21.9999149754589
cg21178978	-15.2724137558628
cg21181453	13.0560345310464
cg21183329	-17.8064433963188
cg21183523	-13.6804999394624
cg21199406	-19.3871611505547
cg21210994	-18.6641637647512
cg21215550	-12.7209006069897
cg21220247	-17.9547550058175
cg21226534	-12.3867693643806
cg21231993	-14.5411267752871
cg21232844	-20.2930549856833
cg21235151	-10.2449886187637
cg21253943	-23.0345525953131
cg21265072	-16.2918882880014
cg21265540	-13.0515503831747
cg21268984	-24.8923729739123
cg21299458	-17.339374756576
cg21301224	-25.6416899991462
cg21301258	-22.3386297295335
cg21321735	-19.6383922877261
cg21329599	-13.6336896150356
cg21330423	-18.2547320115744
cg21332334	-17.9572368083342
cg21335012	-23.1877332109868
cg21343919	-20.761234669412
cg21359747	-13.1695062821636
cg21374547	-15.4943637800288
cg21383810	-13.525622017572
cg21387009	-11.1811571341357
cg21401879	-15.6098215965229
cg21406100	-15.4211626822926
cg21415035	-17.7895835117462
cg21419003	-18.0835692925391
cg21424940	-14.5378768410797
cg21426239	-14.0076998080026
cg21438101	-15.8710764311113
cg21444421	-18.3041783178215
cg21455438	-16.7178722368554
cg21479226	-14.2857985838613
cg21484213	-15.2326905269028
cg21486465	-16.5794192541406
cg21487856	-19.4084815400765
cg21498062	-19.326995828117
cg21500133	-16.6350769850012
cg21501525	-13.5164519232765
cg21540437	-13.8115149243079
cg21541833	-11.6467706814429
cg21554588	-17.7457523128052
cg21562656	-16.713520505232
cg21589858	-19.734005760867
cg21597596	-18.86181606725
cg21614201	-19.8597809904693
cg21628200	-12.2211799908698
cg21634365	-18.0686904349454
cg21637670	-16.6986926084481
cg21667878	-12.7647439329688
cg21678445	-13.876544523328
cg21688264	-14.8890437387813
cg21700774	-17.7919777916778
cg21707187	-12.3479628541669
cg21741562	-15.2286754643254
cg21762523	-15.0178828646048
cg21769820	-24.1904930843005
cg21771200	-14.6588493663608
cg21772953	-21.5140071105721
cg21773872	-15.7626032784772
cg21779611	-12.7636017156979
cg21783004	-11.1571233144485
cg21786601	-20.3658830880645
cg21816330	-9.83264014456505
cg21816685	-14.2258938042453
cg21825879	-16.1672829491163
cg21844450	-10.319101572029
cg21846970	-12.9483139639177
cg21848524	-10.8467226549304
cg21852408	-14.0508151862422
cg21854621	-17.2952127489004
cg21857959	-16.4307366847798
cg21869055	-14.2403663701633
cg21878275	-13.3031529238486
cg21881253	-13.9487947265426
cg21883802	-16.6063881729395
cg21885046	-13.6266234013893
cg21908235	-22.4787574392061
cg21908828	-22.4426068924983
cg21912448	-21.1524942876497
cg21913319	-11.6265273352907
cg21937969	-22.1106761968119
cg21949333	-11.7453581207983
cg21951478	-16.4406975913623
cg21961527	-17.6089659771279
cg21969395	-17.4055085336305
cg21971621	-13.0652554503543
cg21977218	-24.3422896408575
cg21978694	18.1343756525254
cg21985076	-22.6921034754737
cg21996351	-21.7992000163573
cg22016731	-14.0725162559572
cg22045340	-23.2530685821499
cg22060073	-14.7720749982982
cg22060621	-17.8995510099029
cg22061832	-11.7845756906627
cg22066180	-14.9727406868958
cg22076474	-20.8919886565065
cg22082397	-21.0329726104071
cg22091110	-14.1525100878602
cg22118082	13.1389588444922
cg22135752	-18.5215794651497
cg22141456	-15.2573567597025
cg22152407	-22.6020105587814
cg22152728	-12.5533808036468
cg22153994	-22.5894948738287
cg22156700	-20.6971096167105
cg22158648	-20.3168790358719
cg22158650	-11.9725015840823
cg22159514	-12.130159207351
cg22163056	-16.7038650659516
cg22187354	-14.9158129831712
cg22194129	-22.2604166215813
cg22195627	-10.0009379706319
cg22210145	-13.4596256543968
cg22210779	-22.0878511129237
cg22212237	-14.9982112247047
cg22232978	-8.32412652958871
cg22235417	-14.2279001886149
cg22242614	-22.0175399195765
cg22242764	-15.9795156546438
cg22246785	-21.3345287662031
cg22250390	-18.2999053911702
cg22256853	-16.562860866595
cg22266749	-13.9608916994639
cg22289581	-16.2673914964428
cg22295787	-12.6451275368352
cg22316269	-15.3034644343672
cg22319784	-15.7338392265489
cg22325958	-20.9712941538136
cg22333836	-17.8217814920026
cg22346124	-19.8251132007397
cg22352772	-14.8355047589083
cg22356061	-21.7421693306347
cg22356726	-15.1855428046774
cg22367144	-14.6761576999377
cg22373181	-15.0181485490075
cg22374861	-14.6012484903797
cg22376583	-18.2003172854561
cg22379915	-21.7866905320709
cg22393360	-16.7886605583369
cg22413388	-15.8556282693329
cg22443762	-9.18754011547274
cg22455914	-11.8398197308464
cg22459630	-13.6356295306757
cg22479366	-15.8052424867999
cg22488797	-17.5898978603908
cg22491459	17.0974794837445
cg22491927	-10.7513028425711
cg22495801	-26.6969200274119
cg22503489	-16.7988404283365
cg22509422	-16.1028833289016
cg22512438	-20.4870343836506
cg22524065	-20.6704611776249
cg22538959	-12.7992399991903
cg22544863	-18.5515472010115
cg22549870	-12.582613513849
cg22571217	-14.6518894738129
cg22572908	-17.8843616242026
cg22580173	-14.627475178396
cg22598028	-12.3362774888436
cg22601348	-14.7487804973246
cg22608128	-14.4373781797607
cg22621867	-15.7725091351492
cg22623223	-16.3064242438543
cg22626169	17.6009650301174
cg22628240	-24.2258298706202
cg22631350	-17.1357621116829
cg22645427	-16.193599419988
cg22649311	-12.1509437635552
cg22653976	-12.7102283940149
cg22659676	-23.0791421601102
cg22675486	-13.7639007766167
cg22679003	-12.9730128489942
cg22679728	-15.8020558183946
cg22694983	-21.5886693041191
cg22696438	-16.7510755135771
cg22710065	-9.73325133997653
cg22710306	-18.4249498482326
cg22718636	-9.36578887392157
cg22729973	-18.9971011473024
cg22732812	-22.1324559297872
cg22734085	-18.4487405097147
cg22740547	-19.0926627011164
cg22741823	-19.4944691298635
cg22748573	-20.0632702400761
cg22750254	-16.1355190064337
cg22777062	-13.0333363007034
cg22781249	-15.9723184182412
cg22791678	-9.01685158222535
cg22791936	-21.5794101772719
cg22792660	-17.9111088003663
cg22796507	-10.5190392681553
cg22799757	11.4394566227287
cg22800025	-20.0913194972101
cg22803222	-13.5916747192017
cg22813366	-18.1814750570812
cg22823146	-10.4458055824758
cg22836153	-16.9637559811486
cg22840361	-11.3986636484534
cg22841635	-17.5902542686854
cg22849427	-13.9839699468115
cg22849482	-14.1438981800333
cg22856512	-19.4013276788112
cg22863838	-20.3165356618595
cg22864337	-13.232540082279
cg22866015	-11.1161052930114
cg22879098	9.62459094956315
cg22879515	-13.9281029514619
cg22881914	-10.8352326234824
cg22882665	-14.7518314528813
cg22886089	-15.6932137044289
cg22889163	-16.9211757122459
cg22891619	-19.8477724601986
cg22911184	-12.61283912247
cg22916722	-14.4447085691528
cg22939733	-16.9919133142453
cg22950982	-19.9957328056312
cg22960186	-19.397052705395
cg22976224	-10.7377656932581
cg22978087	-16.4004299533048
cg22980427	-12.7499811862877
cg22991512	-15.0370341422185
cg22996912	-15.615056770249
cg22999786	-15.565756039238
cg23001370	-24.7441721310032
cg23008230	-23.1066958808653
cg23010302	-21.5341410757005
cg23011886	-20.4754122843521
cg23019125	-19.9641224401598
cg23025416	-17.8322024187741
cg23027574	-15.9908468575434
cg23030863	-9.93543478173761
cg23036804	-15.9184978538733
cg23046629	-15.3646217938298
cg23073974	-15.3502383917676
cg23076591	-21.5683427410448
cg23077884	-15.5538450062768
cg23081580	-13.5447653182384
cg23085912	-14.2842689982017
cg23086161	-10.7417115051064
cg23087108	-21.9834850820358
cg23095192	-16.6133134323863
cg23107691	-27.6077454582596
cg23129478	-15.0230544218896
cg23141632	-13.2743217115761
cg23142394	-16.568505352563
cg23146534	-11.0252080257489
cg23151024	-11.710333678948
cg23155911	-17.7043612068133
cg23166252	-14.1422466406072
cg23169051	-14.4470311326784
cg23180938	-17.0890800810946
cg23181573	-20.7051521369913
cg23204296	-15.7351688469239
cg23204908	12.8316191874848
cg23210049	-19.6653783040202
cg23210365	-17.3518063787258
cg23213327	-20.6562102277413
cg23226129	-22.3751828993502
cg23235241	-14.1347855871506
cg23236554	-17.5007126470779
cg23237183	-15.4757027765564
cg23242697	-13.8549587142564
cg23243652	-15.3840642063831
cg23243867	-15.5480092943902
cg23247879	-17.6095011093925
cg23250494	-17.8135872129348
cg23251296	-21.4440461824174
cg23261073	-21.4136116053157
cg23267665	-23.9391703141545
cg23272632	-19.7188899412235
cg23273694	-15.077481540171
cg23277376	-20.0507098850329
cg23279522	-12.3045410730911
cg23282559	-20.6306792096027
cg23299262	-16.3092688458146
cg23302603	-13.9575542025921
cg23304156	-22.9380742546091
cg23315589	-18.8357289446814
cg23318523	-16.4396020089512
cg23324787	-13.5077788547033
cg23337754	-17.8870479329234
cg23339454	-19.7485146228994
cg23342367	-22.8575073927865
cg23344706	-14.7250294160671
cg23347718	-12.2752352877408
cg23347987	-18.2424592224878
cg23352712	-20.8554694984792
cg23352722	-12.1143622623562
cg23353432	-16.0047830572351
cg23363754	-16.298080070383
cg23365490	-14.0368899291346
cg23367608	-15.5305520305975
cg23370213	-11.5911437076625
cg23371746	-18.2259254293076
cg23380558	-19.0754786124547
cg23383483	-18.2316604208232
cg23391785	-14.0960435278481
cg23394462	-21.7970232685556
cg23398076	-13.0233322700007
cg23407265	-21.038736351249
cg23408558	11.4082711632567
cg23415756	-10.8949454295061
cg23424003	-13.1167998642374
cg23437733	-24.3204111360303
cg23440004	-15.3319382282338
cg23440413	-14.6574879583728
cg23458558	-12.8462014002631
cg23473904	-14.7945739743917
cg23480619	-10.2833949207584
cg23482427	-10.7693262119647
cg23486701	-20.9186787592037
cg23491599	-13.5285372762497
cg23494140	-14.7951537448209
cg23497383	-11.5307862073915
cg23503342	14.3700545040382
cg23506143	-17.7734034800005
cg23509896	-17.9162439803218
cg23514374	14.3656515881407
cg23515496	-12.761745339731
cg23516463	-13.0706736178806
cg23518214	-19.1036696205901
cg23520930	-14.0722448855813
cg23520948	-18.6783846634339
cg23526973	-18.9874615076263
cg23528400	-23.5115090597418
cg23529249	-24.1630322751007
cg23531049	-17.9794681902905
cg23551494	8.12841409068532
cg23559689	-11.3165190432433
cg23561934	-20.0379118583847
cg23579185	10.5950922561742
cg23586595	-24.1166495647244
cg23600866	-11.5231634548683
cg23613219	-20.5622870900075
cg23623667	-11.0635876171014
cg23624808	-12.414122230029
cg23641237	-18.5807553716398
cg23655039	-13.7931854824694
cg23655970	-13.5539995730365
cg23657409	-13.3460486269637
cg23667602	-24.5505759549471
cg23668335	-24.4267207169041
cg23669081	-7.98294217077065
cg23676369	-26.4511629024568
cg23683528	-20.7050158033691
cg23684449	-26.4655023498894
cg23685712	-13.7180120577472
cg23685969	-20.8710174698401
cg23690444	-16.3816097787503
cg23693169	-16.7556316379064
cg23694248	-12.8433910167603
cg23695133	-11.7475418940364
cg23696834	-19.2298669607061
cg23697417	-18.6109922777761
cg23702615	-14.1371887287826
cg23720929	-17.6364643011739
cg23723835	-15.6967736001519
cg23732608	-21.3278176056549
cg23735745	-21.1740647339096
cg23739994	-14.4654236804116
cg23749637	-13.5453998615726
cg23756251	-17.0323020493816
cg23763736	-17.4494009871205
cg23774356	-14.7726074157683
cg23776012	-11.3375077143927
cg23781810	-19.0288797956976
cg23785790	-16.1848777660375
cg23791505	-19.7070719016809
cg23797411	-14.1363349981739
cg23802887	-21.8925958963634
cg23805360	-13.9050301943598
cg23809442	-18.0389202905691
cg23810348	-14.7020693920244
cg23815787	-11.530214054481
cg23820770	-17.3010902143137
cg23826980	14.5775000859084
cg23827572	-11.2138200231416
cg23828595	-13.0826969484248
cg23829949	-16.8259765692929
cg23830205	-12.4984464898436
cg23847700	-14.5619585535706
cg23850174	-20.1588958957659
cg23853484	-11.7147519925072
cg23861668	-13.9567759321186
cg23885415	-11.8363357664328
cg23888215	15.4213360624096
cg23898073	-16.2857046986532
cg23899409	-16.4280306365263
cg23903244	-13.847549462254
cg23912186	-14.1453909997819
cg23913421	-13.9571407470137
cg23915769	-16.6155378575296
cg23929295	-13.82453108411
cg23931421	-19.9528553823829
cg23939808	-19.0655709540967
cg23943268	-19.7280129353178
cg23952644	-14.1290598179744
cg23953697	-12.1858675546761
cg23956238	19.9615882944556
cg23956737	-11.6827988419525
cg23964682	-17.0124067652797
cg23965061	-19.4857590577904
cg23971170	-11.7168118061173
cg23986671	-12.9967832330108
cg23989821	-12.6627920691494
cg23991482	-20.1184178821416
cg24000285	-14.7461088691351
cg24002887	-9.36232548187338
cg24016627	-20.9574982630574
cg24026212	-17.1468946623958
cg24030920	-14.8874398251817
cg24042242	-13.4362513938337
cg24055855	-16.5130605319424
cg24060451	-15.4932073252566
cg24065504	-12.8453623566605
cg24068299	-15.6030800742789
cg24073994	-20.1474882862386
cg24077501	-17.9477231094695
cg24080577	-17.2916096090536
cg24083469	-14.7547801299276
cg24091315	10.4275020144838
cg24091995	-13.7081277802322
cg24101359	-18.3924853207401
cg24104567	-13.6519048259463
cg24106636	-17.4897478708596
cg24109980	-16.273762623827
cg24131262	-25.1129873899696
cg24132991	-16.0142412470369
cg24134897	12.7759363937562
cg24136114	-19.7054708701277
cg24140775	-24.7137422265898
cg24146685	-18.63069718785
cg24146776	-26.4777508443768
cg24147838	-14.9521744497443
cg24166864	-11.8481454509334
cg24173182	-9.89133586462706
cg24188017	-23.0751776184696
cg24190603	-13.4030591425004
cg24199112	-22.9707511998536
cg24202123	-11.36484603557
cg24202381	-14.9868783285212
cg24213719	-12.2656099203167
cg24214152	-15.98655944275
cg24216770	-18.6089814740726
cg24217844	-19.3903007597453
cg24219058	-14.9881841513968
cg24226115	-18.7926543146389
cg24247823	-20.2737136892661
cg24255896	-14.5739903419743
cg24262066	-12.594542720167
cg24264042	-20.8260599019633
cg24266670	-14.1936205463466
cg24287438	-16.3865589707823
cg24305584	-19.6571989003896
cg24322398	-25.0310655272066
cg24333469	-18.9279144360929
cg24342409	-20.055116046925
cg24344662	-14.7682781139048
cg24348705	-15.6126770637441
cg24366657	-15.5031967472169
cg24366702	-23.1237000760057
cg24370475	-15.8619197188081
cg24374738	-11.1223424053785
cg24375364	-21.5517120728448
cg24376955	-23.583013494466
cg24383467	-23.7990738997186
cg24389606	-15.0295018990851
cg24392818	-17.8798091081553
cg24396875	-21.6359492737
cg24399122	-13.4743109882854
cg24402151	-20.6138629124695
cg24410546	-19.7137976961309
cg24422027	-15.5305638139237
cg24424545	-15.029499603671
cg24456663	-17.9256571572407
cg24458314	9.68317976971055
cg24492202	-18.3403939246622
cg24493367	-21.3214850139007
cg24493446	-14.3971744255452
cg24495044	-24.8512044865439
cg24495350	-22.6599081598665
cg24496223	-13.7710833826004
cg24496841	-21.2411877551942
cg24496978	-16.4181557720729
cg24500900	-16.3811247191263
cg24501758	-21.6634583227591
cg24521633	-12.3235870420779
cg24525744	-22.3405064383117
cg24530250	-16.3031462780711
cg24539234	-15.2256291976865
cg24545687	-13.4535523965545
cg24545961	-10.8300966449102
cg24562819	-17.1157810266235
cg24565369	-12.7242416064913
cg24566595	-12.9770222148864
cg24573501	-13.0825607611476
cg24578679	-19.6723899296755
cg24586376	-21.8328808667705
cg24587208	-23.3467383660169
cg24589459	-15.8492907046895
cg24595510	-12.7499842194802
cg24610236	-19.1812287328459
cg24628744	-15.3107887324641
cg24630782	-25.0101461589848
cg24632480	13.201978734778
cg24637364	-14.3379718158276
cg24642320	-15.0750307765085
cg24645670	-15.8585193618202
cg24652205	-25.1549185249756
cg24662961	-17.3172372356986
cg24674703	-29.8969132682297
cg24675448	-14.1751183466421
cg24678137	-16.1552865814942
cg24678429	-20.7143804947408
cg24697184	-14.9985413352768
cg24704730	-17.8357637180863
cg24706505	-18.2202906441758
cg24708145	-21.2673578112084
cg24709681	-18.3419055174099
cg24712484	-16.6963471173044
cg24714905	-16.8015451424094
cg24719910	-21.6088844270404
cg24728180	14.6555019932517
cg24731597	-12.8300435655041
cg24736989	-14.3606230966469
cg24738311	-14.7422446383285
cg24746100	-11.8914449686802
cg24761507	-9.08665743020844
cg24768561	-13.4026455192814
cg24770230	-21.0027356373702
cg24772525	-23.2787414978121
cg24773418	-15.7385871504001
cg24773676	-16.1987147639893
cg24777315	-17.4153281724782
cg24777505	-27.0660172591347
cg24783642	-12.9496340793951
cg24792682	-14.0987660748722
cg24799921	-13.5819210629137
cg24806963	-15.0416204986648
cg24808891	-12.6827850490363
cg24816460	-16.9845000836416
cg24819686	-14.2854457863891
cg24825966	-15.7907573363484
cg24826527	-13.5711078591174
cg24827660	-9.96448482439242
cg24833674	-10.9679162282895
cg24847829	-13.2939938478652
cg24854010	-18.5168165474007
cg24869535	-18.9747513329477
cg24879782	-14.5992454240157
cg24885082	-17.7868461578331
cg24901042	-14.4234104016404
cg24906525	-23.2175739600396
cg24908603	-10.4484660147143
cg24917382	-14.3146926869584
cg24918790	-21.1149368199132
cg24922129	-16.3688381174855
cg24928391	-12.2263360638373
cg24966575	-11.7454697952147
cg24980032	-23.9325368279004
cg24980994	-16.1576132300732
cg24995347	-23.4233300766008
cg24996482	-15.1387964490546
cg24997944	-15.7156184362948
cg25006231	-20.8526906314463
cg25009504	-19.4636248387088
cg25010146	-17.6484133615272
cg25013011	-17.2538246575793
cg25018801	-15.0527472368889
cg25020286	-11.2150840512212
cg25023298	-13.2867079488676
cg25026898	-12.0766452882998
cg25030802	-17.7209226781608
cg25033076	-24.4107168248615
cg25051331	-15.3277110779793
cg25063151	-11.7305608200236
cg25067242	-14.0245503164584
cg25081106	-13.1326294092438
cg25084101	-15.007486636108
cg25089903	17.2410894341479
cg25090514	19.641563501173
cg25099087	-21.1903887869534
cg25103492	-12.79974090983
cg25104105	-12.9732122071618
cg25133422	-26.1574301819141
cg25139649	-22.2756809059549
cg25142308	-18.451385796221
cg25152368	-17.0680427751507
cg25157472	-27.8065207109417
cg25163476	-13.3812145062009
cg25164624	-16.0821415171599
cg25178765	-20.330735744374
cg25185173	-13.7699800147474
cg25205699	-21.052063248254
cg25208017	-14.7677594275772
cg25213546	-12.432598645443
cg25214789	-15.4055955532045
cg25230074	-13.6502996468598
cg25236971	-22.9304387734511
cg25263238	-21.4122211133238
cg25264081	-15.15518467149
cg25268422	-19.5703965508406
cg25277187	-11.5003222291751
cg25297992	-14.4697644506814
cg25301180	-17.0212947684372
cg25307318	-16.2758427101876
cg25316969	-14.7750613868285
cg25317585	-11.7007846594581
cg25318270	-12.2191732149368
cg25322645	-14.8972342316445
cg25324786	-22.112222756038
cg25335841	-13.4432366645676
cg25343388	-18.6835363171624
cg25345722	-25.1519196556835
cg25361023	-17.0699131178066
cg25363445	-12.1213928052934
cg25366582	-14.3831804016741
cg25366639	-22.9941605014357
cg25368824	-14.992640590272
cg25369560	-11.4444571754209
cg25373624	-19.6908795738793
cg25374359	-27.5252901863333
cg25375656	-14.8746426891702
cg25380868	-16.4004765941809
cg25384906	-15.2911243265432
cg25386707	-14.7889936763051
cg25397597	-18.2754925067942
cg25399162	-15.1268655399732
cg25405452	-15.7291345110537
cg25406138	-10.5152520273355
cg25425140	-10.2373326534185
cg25431916	-12.1629862782845
cg25437410	-21.8226240512667
cg25439973	-18.0776307816247
cg25449440	-10.5831809124754
cg25480336	-15.3679685857209
cg25481160	-23.2744282566113
cg25509174	-11.8636686199144
cg25532099	-16.1470746709163
cg25532501	-15.9153856943262
cg25535587	-14.2497554026902
cg25539628	-23.3994359998472
cg25549141	-18.3960947114212
cg25550564	-16.194723829049
cg25552435	-21.7634975267261
cg25561581	-12.7015404330308
cg25563456	-14.908308349704
cg25567594	-10.8941185257053
cg25574024	-14.6572620269629
cg25574765	-27.3015611007292
cg25578609	-15.4589027148372
cg25589070	-22.9615709369395
cg25596405	-23.3272680767269
cg25597580	17.8600490373521
cg25597976	-20.7022516650128
cg25600049	-16.6572067245464
cg25608555	-18.1622284583387
cg25622366	-13.6134983286737
cg25624328	-21.7078625927936
cg25625457	-26.0583351670816
cg25640822	-15.1510788668376
cg25645268	-16.7627557573222
cg25652610	-21.8510358550071
cg25662463	-12.7060682800541
cg25670330	-14.6466493060553
cg25679870	-17.4621806251424
cg25683989	-22.3744451912566
cg25697556	-17.6815960414744
cg25698205	-17.8868472541447
cg25702790	-14.3567915083053
cg25703346	-16.5478534763452
cg25718035	-14.3345349974317
cg25722041	-24.8285410939407
cg25723585	-16.5365877440771
cg25726664	-12.7135893742546
cg25729716	-16.9921884105518
cg25729826	-14.6050757680672
cg25741594	-18.3025383451566
cg25770495	-26.2691780483144
cg25771649	-18.1043898055184
cg25772559	-17.7985639072607
cg25773267	-15.7380899318078
cg25780607	-23.4902510851307
cg25783719	-20.8505545671845
cg25797055	-18.9647278545709
cg25798987	-18.6480129066221
cg25810938	-9.22221180125667
cg25825488	-16.056770435825
cg25834415	-18.4900821694219
cg25836567	-17.4709422144014
cg25841608	-10.0811650457663
cg25842285	-18.8385107926561
cg25855906	-11.5575102544336
cg25862644	-14.4176916679272
cg25877009	-21.5969562031592
cg25893004	-16.572457327369
cg25893831	-19.4837192915221
cg25896644	-11.8856228245999
cg25911551	-20.036212334466
cg25912911	-12.8278416616987
cg25934863	-14.3216992160484
cg25945273	-25.4428383673419
cg25945732	-16.9980466412004
cg25949958	-11.3125119078759
cg25952596	-14.924240553138
cg25957332	-22.6991740055878
cg25959239	-18.8588733796587
cg25961205	-12.2020506993752
cg25980168	-24.1692030498823
cg25981329	-15.9440436927947
cg25983144	-16.3458040479844
cg26000619	-10.0757284522044
cg26002091	-20.6289886718526
cg26005578	-24.0402135142227
cg26005766	-15.5827289218555
cg26010734	-17.6798709588733
cg26013396	-22.2967078382731
cg26021627	-13.6785563578417
cg26032119	-16.7639442523969
cg26045119	-13.7311645717932
cg26045434	-17.4872386486156
cg26049744	-14.5055813698671
cg26053864	-12.2235705881806
cg26057523	-13.6790382067219
cg26058016	-17.2320124766125
cg26059468	-13.4504100732313
cg26069615	-13.4004870813733
cg26071526	-16.7497228457544
cg26072352	-20.3556203373417
cg26074349	-16.5027849008982
cg26084005	-23.2827613004306
cg26084258	-15.9199006699418
cg26084529	-15.9159414722365
cg26091609	-14.8535353210458
cg26096837	-11.7613468575806
cg26097549	-15.3445561270157
cg26099045	-15.9275010918967
cg26101942	-24.4306949910196
cg26110710	-15.6561670219696
cg26141228	-11.6125034051647
cg26145926	-16.213097509356
cg26149244	-17.0497707166748
cg26158180	-11.276838930272
cg26162554	-16.1804737666137
cg26163852	-15.1681605838567
cg26163880	-14.4329589067778
cg26166804	-17.6866943351628
cg26175815	-23.1894155067166
cg26195812	-15.5454260303318
cg26196087	-12.7816558573625
cg26196480	-9.54578482800575
cg26204039	-23.6918118092283
cg26205771	-15.3742200906912
cg26205859	-25.1669315674603
cg26210187	-18.40168759042
cg26210445	-11.282461196156
cg26212877	-15.973956417367
cg26215406	-24.8749913401178
cg26221631	-12.1936462612594
cg26226408	-21.3571234956225
cg26234721	-12.4605674219006
cg26246127	18.1166453960094
cg26246807	-15.1739094928329
cg26263234	-11.4765147561771
cg26272220	-12.5846720790136
cg26295921	-12.419768909567
cg26299089	-13.5573934689171
cg26305817	-13.6523283042468
cg26309134	-14.2486624680355
cg26309194	-12.9510187269369
cg26330304	-22.9702408688244
cg26330510	-19.5404251828282
cg26344532	-14.0241175312924
cg26349976	-11.590408023705
cg26354367	-18.2496490327593
cg26357587	-12.3745550452609
cg26370729	-15.98701675799
cg26372517	-16.9908347966755
cg26379383	-13.5209216201265
cg26394244	-14.2960010694065
cg26402417	-31.6037739113504
cg26413827	-16.8400896441986
cg26422059	-14.6545618045321
cg26429655	-20.1431523284083
cg26432256	-14.5562930955796
cg26448681	-13.9448486839671
cg26453295	-10.6913703898901
cg26469099	11.4289466534422
cg26470101	-13.5192630468657
cg26474288	-13.276841055675
cg26479630	-13.7232637363775
cg26482609	-20.9170190787403
cg26482939	-10.8604716201329
cg26485376	-20.5684545490473
cg26492446	-15.9046139358517
cg26498620	-13.0137376447421
cg26506507	-18.2599647040314
cg26509305	12.9547686364227
cg26525127	-17.767538400793
cg26527782	-17.2982164945779
cg26530498	-19.841483871218
cg26532951	-12.1643558991075
cg26533745	-13.0483506712265
cg26534812	-12.8038748091714
cg26538140	-23.7506507504375
cg26540367	-15.7321118230678
cg26541867	-14.5655702183261
cg26545268	-11.0842646135459
cg26556196	-23.0483322190637
cg26556385	-16.3923441557144
cg26563553	-19.7046894111494
cg26572548	-19.8141293295069
cg26583481	-14.7959721097779
cg26596964	-14.556422532396
cg26599006	-19.65780131864
cg26608667	-20.3781145330786
cg26610812	-18.5470835782483
cg26614816	-14.2483808746821
cg26616258	-25.0639059147816
cg26620530	-14.5068718839918
cg26620959	-14.2755961925499
cg26621780	-18.6030747389869
cg26630735	-15.5650967020639
cg26631039	-14.28428151328
cg26632776	-15.7700080071641
cg26646370	-18.5501137471356
cg26650303	-14.1655000696991
cg26650846	-15.4257408794656
cg26659805	-16.5283858611508
cg26667205	-17.0887637590008
cg26678144	-24.4852881824138
cg26684946	-14.2936496708442
cg26687842	-23.9492549989402
cg26702929	-15.7650582151687
cg26703066	-24.0839173567176
cg26703511	-13.6921174018554
cg26708235	-14.1461262496882
cg26708940	-17.2986566413397
cg26712809	-25.5961518195397
cg26722225	-26.9112997909518
cg26727488	-18.9392663362698
cg26733786	-14.6384288487581
cg26734167	-18.5046928563679
cg26734696	-15.9756946568886
cg26745402	-13.1118520524241
cg26748449	-22.9850930781594
